round,arena,pirate1,pirate2,pirate3,pirate4,fa1,fa2,fa3,fa4,pfa1,pfa2,pfa3,pfa4,nfa1,nfa2,nfa3,nfa4,opening_odds1,opening_odds2,opening_odds3,opening_odds4,closing_odds1,closing_odds2,closing_odds3,closing_odds4,winner
8436,4,19,2,11,4,-3,2,4,-2,0,3,4,1,-3,-1,0,-3,5,3,3,4,5,3,3,4,1
8437,0,8,15,1,17,2,1,1,2,3,1,2,4,-1,0,-1,-2,13,2,3,5,13,2,3,5,4
8437,1,6,14,13,10,-1,4,-3,-1,0,4,0,2,-1,0,-3,-3,7,2,4,8,8,2,4,8,2
8437,2,16,7,19,9,0,3,0,1,3,5,3,1,-3,-2,-3,0,4,5,2,11,4,5,2,12,2
8437,3,18,12,4,11,0,4,1,3,2,4,2,3,-2,0,-1,0,13,3,2,4,13,3,2,2,4
8437,4,2,3,20,5,4,4,0,0,5,4,2,1,-1,0,-2,-1,3,9,3,2,3,9,3,2,1
8438,0,17,2,18,3,0,2,3,1,1,3,4,3,-1,-1,-1,-2,4,3,2,9,4,3,2,9,1
8438,1,8,6,7,9,5,0,2,3,5,2,4,3,0,-2,-2,0,3,6,2,4,3,6,2,4,3
8438,2,5,10,1,13,1,1,2,0,2,1,3,2,-1,0,-1,-2,6,13,2,3,6,13,2,3,3
8438,3,11,14,16,15,4,4,1,-1,5,5,1,1,-1,-1,0,-2,13,7,4,2,13,8,5,2,4
8438,4,20,12,4,19,0,4,2,2,0,5,2,2,0,-1,0,0,13,13,5,2,13,13,7,2,4
8439,0,8,9,19,13,2,1,-1,-1,2,3,1,0,0,-2,-2,-1,10,13,2,3,13,13,2,4,4
8439,1,10,18,6,20,-1,3,2,2,1,4,2,2,-2,-1,0,0,13,6,6,2,13,9,9,2,4
8439,2,1,12,2,17,6,4,4,3,7,6,6,3,-1,-2,-2,0,2,11,8,3,2,13,8,3,2
8439,3,14,3,11,7,2,2,4,2,2,4,4,2,0,-2,0,0,5,11,4,2,5,13,4,2,4
8439,4,15,16,5,4,2,2,1,-1,4,4,2,0,-2,-2,-1,-1,2,5,6,8,2,7,7,10,1
8440,0,14,12,3,13,3,1,4,-3,3,1,5,0,0,0,-1,-3,3,3,4,4,3,3,3,4,1
8440,1,6,10,5,11,-1,0,2,0,0,0,2,1,-1,0,0,-1,9,13,2,6,11,13,2,7,3
8440,2,1,7,20,2,5,1,0,3,5,2,1,5,0,-1,-1,-2,2,13,6,7,2,13,7,9,1
8440,3,19,17,15,16,-2,0,1,3,1,1,2,4,-3,-1,-1,-1,12,13,2,3,13,13,2,4,1
8440,4,8,18,4,9,-2,2,0,0,1,4,1,1,-3,-2,-1,-1,13,3,2,5,13,3,2,5,4
8441,0,9,17,1,11,-1,1,-1,3,1,3,0,3,-2,-2,-1,0,13,4,2,4,13,4,2,4,3
8441,1,3,5,14,16,0,2,2,-1,3,3,3,1,-3,-1,-1,-2,13,2,4,2,13,2,4,2,2
8441,2,4,19,13,20,3,-1,1,0,4,0,2,1,-1,-1,-1,-1,4,3,5,3,4,3,5,3,1
8441,3,18,6,8,12,-1,-1,0,2,1,0,3,3,-2,-1,-3,-1,8,6,7,2,12,9,10,2,2
8441,4,15,7,10,2,-2,1,0,1,0,2,2,2,-2,-1,-2,-1,2,5,13,3,2,5,13,3,4
8442,0,3,17,15,11,4,2,1,0,5,2,2,2,-1,0,-1,-2,13,5,2,13,13,7,2,13,3
8442,1,13,7,19,8,0,1,-1,3,1,2,1,4,-1,-1,-2,-1,5,7,2,4,5,7,2,4,3
8442,2,5,10,2,14,-1,1,2,2,2,3,3,3,-3,-2,-1,-1,8,12,2,2,8,12,3,2,1
8442,3,12,4,18,6,2,2,-1,0,2,3,1,1,0,-1,-2,-1,6,2,6,4,6,2,6,4,1
8442,4,9,16,20,1,1,2,3,1,1,2,3,1,0,0,0,0,13,5,3,2,13,6,3,2,4
8443,0,13,1,3,15,1,3,1,2,3,4,2,3,-2,-1,-1,-1,13,3,13,2,13,4,13,2,4
8443,1,4,14,19,12,2,1,2,1,3,2,3,2,-1,-1,-1,-1,8,13,2,6,10,13,2,9,3
8443,2,17,16,9,2,-2,3,-2,5,0,4,0,5,-2,-1,-2,0,12,3,13,2,13,4,13,2,4
8443,3,10,20,18,7,-1,-1,0,1,0,1,2,2,-1,-2,-2,-1,13,3,5,2,13,3,6,2,2
8443,4,6,11,8,5,0,1,1,1,1,2,3,3,-1,-1,-2,-2,5,9,5,2,5,9,5,2,3
8444,0,14,7,12,8,2,1,3,-1,3,2,3,2,-1,-1,0,-3,6,4,2,8,6,4,2,8,2
8444,1,16,5,2,10,3,2,1,-1,3,2,3,0,0,0,-2,-1,2,2,5,13,2,2,4,13,1
8444,2,17,11,19,20,2,0,2,-1,2,1,3,1,0,-1,-1,-2,5,13,2,7,7,13,2,9,1
8444,3,3,9,18,15,1,1,1,0,3,1,4,2,-2,0,-3,-2,13,13,11,2,13,13,13,2,4
8444,4,6,4,1,13,0,1,3,0,1,2,3,2,-1,-1,0,-2,13,6,2,6,13,9,2,9,3
8445,0,3,7,12,5,1,2,2,3,2,4,2,3,-1,-2,0,0,13,6,6,2,13,9,9,2,4
8445,1,17,15,4,18,3,2,-1,3,3,3,1,3,0,-1,-2,0,6,2,12,5,9,2,13,7,3
8445,2,6,16,11,2,0,2,3,0,1,3,3,2,-1,-1,0,-2,11,2,5,5,13,2,7,7,2
8445,3,10,9,8,13,1,-1,7,-2,2,0,7,0,-1,-1,0,-2,13,13,2,2,13,13,2,2,4
8445,4,1,19,20,14,1,-2,0,4,1,0,2,4,0,-2,-2,0,2,4,6,4,2,4,6,4,3
8446,0,2,7,9,16,0,2,2,1,2,2,3,1,-2,0,-1,0,13,4,13,2,13,6,13,2,4
8446,1,6,1,8,11,1,1,1,1,3,2,3,1,-2,-1,-2,0,11,2,7,8,13,2,9,10,2
8446,2,18,3,12,5,0,0,2,3,4,2,3,4,-4,-2,-1,-1,13,13,6,2,13,13,9,2,4
8446,3,17,4,14,10,2,0,0,0,2,1,1,1,0,-1,-1,-1,2,3,5,11,2,3,5,11,3
8446,4,19,13,15,20,-2,-2,-2,-1,0,0,0,2,-2,-2,-2,-3,4,13,2,4,4,13,2,4,3
8447,0,18,1,10,3,3,0,0,4,5,1,1,5,-2,-1,-1,-1,9,2,13,3,9,2,13,3,2
8447,1,9,5,14,2,0,1,2,2,2,3,3,3,-2,-2,-1,-1,13,4,3,2,13,3,3,2,4
8447,2,19,4,13,16,-3,-1,1,4,0,0,3,4,-3,-1,-2,0,12,11,9,2,13,13,11,2,4
8447,3,20,11,8,6,1,2,2,1,2,2,3,1,-1,0,-1,0,2,10,5,2,2,10,5,2,2
8447,4,12,15,7,17,3,1,2,1,3,2,3,3,0,-1,-1,-2,11,2,7,5,13,2,9,7,4
8448,0,14,17,13,5,3,-1,-2,1,4,1,1,3,-1,-2,-3,-2,4,4,6,2,4,4,6,2,1
8448,1,3,12,7,9,1,4,1,0,2,5,2,0,-1,-1,-1,0,13,2,2,7,13,2,2,7,2
8448,2,20,1,19,4,0,0,2,2,1,3,3,3,-1,-3,-1,-1,11,7,2,4,13,9,2,5,4
8448,3,10,16,6,15,0,1,1,1,1,2,1,1,-1,-1,0,0,13,11,13,2,13,13,13,2,2
8448,4,11,18,2,8,4,2,4,0,4,4,4,2,0,-2,0,-2,7,5,2,6,8,7,2,7,3
8449,0,6,4,3,9,0,1,1,0,1,2,2,1,-1,-1,-1,-1,7,2,5,9,8,2,7,11,2
8449,1,12,16,18,5,3,4,1,1,4,4,3,2,-1,0,-2,-1,8,2,7,3,10,2,7,3,3
8449,2,15,14,17,11,0,-1,0,-1,2,2,2,2,-2,-3,-2,-3,2,13,3,13,2,13,4,13,2
8449,3,13,2,1,8,1,2,3,-1,3,4,4,2,-2,-2,-1,-3,7,11,2,12,9,12,2,13,4
8449,4,7,10,19,20,1,0,1,-3,2,0,1,0,-1,0,0,-3,11,13,2,10,13,13,2,13,4
8450,0,13,18,19,8,-2,0,0,4,1,3,2,5,-3,-3,-2,-1,13,7,2,3,13,7,2,3,3
8450,1,9,2,20,16,0,3,1,3,1,3,2,5,-1,0,-1,-2,13,4,3,2,13,4,3,2,3
8450,2,5,14,10,7,1,4,-2,0,2,6,1,3,-1,-2,-3,-3,4,2,13,2,4,2,13,2,2
8450,3,4,17,12,6,1,0,4,0,1,1,4,1,0,-1,0,-1,3,5,2,6,3,5,2,6,4
8450,4,1,15,3,11,2,0,2,1,3,2,3,2,-1,-2,-1,-1,3,2,13,13,4,2,13,13,1
8451,0,4,14,11,15,1,-2,1,3,3,0,3,4,-2,-2,-2,-1,13,13,13,2,13,13,13,2,4
8451,1,20,2,3,8,2,1,2,2,3,2,3,3,-1,-1,-1,-1,2,5,10,4,2,6,11,4,4
8451,2,16,17,19,9,4,2,0,0,5,2,1,1,-1,0,-1,-1,3,5,2,13,3,5,2,13,1
8451,3,13,5,6,12,-1,2,2,2,1,2,3,2,-2,0,-1,0,9,2,4,3,9,2,4,3,1
8451,4,1,7,18,10,0,2,2,-1,2,3,3,1,-2,-1,-1,-2,2,3,3,12,2,3,3,11,1
8452,0,19,20,12,17,0,0,2,3,1,1,2,5,-1,-1,0,-2,2,6,7,2,2,6,7,2,4
8452,1,9,6,16,5,-1,1,1,-1,1,1,2,0,-2,0,-1,-1,13,6,2,2,13,5,2,2,4
8452,2,8,18,1,11,0,0,4,1,3,2,5,3,-3,-2,-1,-2,13,13,2,7,13,13,2,9,3
8452,3,13,4,7,3,0,0,3,2,2,0,4,3,-2,0,-1,-1,5,3,2,6,5,3,2,6,1
8452,4,14,10,2,15,0,-2,2,1,2,0,4,3,-2,-2,-2,-2,13,13,8,2,13,13,10,2,4
8453,0,19,14,8,11,1,2,4,4,2,2,5,4,-1,0,-1,0,2,5,7,4,2,5,7,4,1
8453,1,10,5,20,12,0,1,1,2,1,2,2,3,-1,-1,-1,-1,13,4,2,3,13,4,2,2,3
8453,2,18,1,13,4,0,3,0,0,2,3,2,1,-2,0,-2,-1,13,2,7,3,13,2,8,4,4
8453,3,17,6,3,16,1,0,3,1,2,1,4,3,-1,-1,-1,-2,3,6,7,2,3,6,7,2,1
8453,4,7,2,9,15,1,5,-2,3,3,5,0,3,-2,0,-2,0,13,12,13,2,13,13,13,2,4
8454,0,19,14,9,17,0,-1,1,4,2,2,2,4,-2,-3,-1,0,3,13,13,2,4,13,13,2,4
8454,1,18,2,11,12,2,-1,3,2,3,2,4,3,-1,-3,-1,-1,4,9,5,2,4,9,5,2,4
8454,2,3,1,7,5,3,-1,3,0,4,1,4,2,-1,-2,-1,-2,13,3,2,3,13,2,2,3,3
8454,3,13,8,20,15,2,1,0,2,3,4,1,3,-1,-3,-1,-1,10,13,8,2,13,13,10,2,4
8454,4,10,16,6,4,-1,2,1,0,1,3,2,0,-2,-1,-1,0,13,2,7,2,13,2,6,2,2
8455,0,2,14,9,12,3,1,-2,0,5,1,1,2,-2,0,-3,-2,3,3,13,3,2,3,13,3,4
8455,1,6,10,13,18,-2,-1,-1,1,0,1,2,4,-2,-2,-3,-3,6,12,2,2,6,12,2,2,2
8455,2,20,17,16,19,1,4,-1,1,2,4,2,3,-1,0,-3,-2,9,2,11,2,9,2,10,2,4
8455,3,3,15,1,7,5,-2,-1,2,6,0,1,3,-1,-2,-2,-1,11,3,3,3,11,2,3,3,1
8455,4,5,11,4,8,1,1,1,0,2,2,2,2,-1,-1,-1,-2,3,11,2,8,3,13,2,10,1
8456,0,18,17,10,9,0,1,1,-1,2,2,3,0,-2,-1,-2,-1,8,2,8,7,10,2,10,9,2
8456,1,19,11,14,7,0,3,3,2,1,3,3,2,-1,0,0,0,2,12,5,2,3,9,6,3,4
8456,2,16,4,6,5,-1,0,1,-3,2,2,1,1,-3,-2,0,-4,4,4,2,5,4,4,3,5,2
8456,3,2,13,8,15,0,2,0,1,3,2,2,2,-3,0,-2,-1,13,9,13,2,13,11,13,2,4
8456,4,3,12,1,20,1,1,2,2,2,3,3,2,-1,-2,-1,0,13,13,2,2,13,13,2,2,4
8457,0,11,6,5,14,0,-2,3,1,1,0,3,2,-1,-2,0,-1,13,13,2,4,13,13,2,6,3
8457,1,7,3,10,2,2,-2,-2,2,3,1,1,3,-1,-3,-3,-1,2,13,13,2,2,13,13,2,4
8457,2,8,1,20,17,-3,5,0,1,2,6,1,1,-5,-1,-1,0,13,2,9,3,13,2,11,4,3
8457,3,19,16,13,9,-1,2,0,3,2,4,1,3,-3,-2,-1,0,3,3,4,5,3,3,4,5,1
8457,4,12,15,18,4,3,0,-1,1,4,2,3,1,-1,-2,-4,0,10,2,13,3,13,2,13,4,4
8458,0,8,9,14,11,1,-1,3,0,2,0,4,1,-1,-1,-1,-1,7,11,2,4,8,13,2,5,3
8458,1,6,4,5,1,1,0,0,3,1,1,0,4,0,-1,0,-1,12,7,5,2,13,9,7,2,2
8458,2,18,10,12,20,-1,1,0,0,2,2,2,1,-3,-1,-2,-1,11,13,5,2,13,13,7,2,4
8458,3,17,3,13,7,-1,1,-1,1,1,2,2,3,-2,-1,-3,-2,5,12,3,2,5,13,4,2,4
8458,4,2,19,15,16,-1,1,-2,-1,1,3,0,2,-2,-2,-2,-3,13,2,3,4,13,2,3,4,2
8459,0,5,3,14,15,0,3,-1,3,0,4,1,4,0,-1,-2,-1,13,13,13,2,13,13,13,2,4
8459,1,2,11,6,9,2,2,1,0,2,2,1,1,0,0,0,-1,3,7,2,9,3,7,2,9,2
8459,2,13,4,10,16,0,-1,1,2,2,1,3,3,-2,-2,-2,-1,6,5,13,2,7,7,13,2,4
8459,3,17,1,12,7,5,7,3,-1,5,7,4,0,0,0,-1,-1,5,2,12,13,7,2,13,13,2
8459,4,20,19,8,18,2,-1,2,2,2,1,4,3,0,-2,-2,-1,2,2,13,4,2,2,13,3,2
8460,0,9,14,20,5,1,4,2,2,2,4,3,3,-1,0,-1,-1,13,6,2,2,13,5,2,2,4
8460,1,16,11,1,12,-1,0,-2,-2,2,1,1,0,-3,-1,-3,-2,5,10,2,4,5,11,2,4,3
8460,2,3,19,4,17,4,1,-1,3,5,3,1,3,-1,-2,-2,0,13,2,11,2,13,2,10,2,1
8460,3,18,8,10,13,2,2,-1,-1,4,3,1,1,-2,-1,-2,-2,4,4,13,2,4,4,13,2,4
8460,4,2,7,15,6,0,0,0,0,2,1,0,1,-2,-1,0,-1,13,13,2,9,13,13,2,12,3
8461,0,1,16,7,4,5,6,0,-1,6,7,2,1,-1,-1,-2,-2,2,2,12,12,2,2,12,12,2
8461,1,17,10,3,2,0,-1,2,1,1,0,3,2,-1,-1,-1,-1,2,13,7,2,2,13,8,2,1
8461,2,19,13,18,9,-1,-3,1,1,1,0,4,2,-2,-3,-3,-1,2,6,7,5,2,7,8,7,1
8461,3,20,12,6,8,0,1,0,0,2,2,1,2,-2,-1,-1,-2,3,4,3,4,3,4,3,3,3
8461,4,11,5,14,15,2,1,2,2,2,1,2,2,0,0,0,0,13,12,13,2,13,13,13,2,4
8462,0,15,3,4,19,0,5,1,2,2,5,2,2,-2,0,-1,0,4,13,13,2,6,13,13,2,4
8462,1,7,9,5,8,0,1,0,1,1,2,1,2,-1,-1,-1,-1,4,10,2,3,4,10,2,3,3
8462,2,11,16,20,10,1,2,0,-1,2,3,1,1,-1,-1,-1,-2,13,2,2,13,13,2,2,13,3
8462,3,2,1,14,13,4,5,-3,3,5,7,0,4,-1,-2,-3,-1,6,2,13,2,6,2,13,2,1
8462,4,18,12,17,6,-1,2,1,0,1,4,2,1,-2,-2,-1,-1,12,5,2,4,13,5,2,5,3
8463,0,20,8,6,4,1,4,-1,-1,2,5,1,1,-1,-1,-2,-2,3,4,6,3,3,4,6,3,4
8463,1,14,9,2,10,6,0,-1,-3,6,2,2,0,0,-2,-3,-3,2,10,5,10,2,13,7,13,4
8463,2,12,18,1,7,3,0,3,1,5,2,4,2,-2,-2,-1,-1,11,13,2,4,13,13,2,6,1
8463,3,17,19,5,13,7,1,0,4,7,1,0,4,0,0,0,0,3,2,13,3,2,2,13,2,4
8463,4,11,16,15,3,1,0,1,4,3,2,1,5,-2,-2,0,-1,13,13,2,11,13,13,2,13,3
8464,0,18,16,5,6,1,-1,1,-1,3,1,2,0,-2,-2,-1,-1,7,5,2,4,7,5,2,4,3
8464,1,14,7,12,9,3,1,1,2,4,2,1,2,-1,-1,0,0,4,4,2,6,4,4,2,6,2
8464,2,2,19,20,10,1,0,0,-1,3,1,1,1,-2,-1,-1,-2,13,2,2,13,13,2,2,13,2
8464,3,3,1,13,8,2,3,2,1,3,6,3,4,-1,-3,-1,-3,13,2,2,5,13,2,2,5,3
8464,4,17,15,11,4,2,2,2,0,4,3,3,2,-2,-1,-1,-2,11,2,13,9,13,2,13,12,2
8465,0,14,16,2,13,-1,-1,2,0,0,1,3,1,-1,-2,-1,-1,12,5,3,2,12,5,3,2,2
8465,1,6,3,10,5,1,6,0,2,2,6,0,2,-1,0,0,0,8,4,13,2,10,6,13,2,4
8465,2,18,15,12,17,0,4,4,3,2,4,4,4,-2,0,0,-1,13,2,13,5,13,2,13,7,2
8465,3,19,11,8,7,1,2,3,2,1,2,5,3,0,0,-2,-1,2,13,10,4,2,13,13,6,3
8465,4,1,4,20,9,0,1,1,0,2,2,2,1,-2,-1,-1,-1,4,3,2,13,3,3,2,13,2
8466,0,4,2,10,3,0,0,0,4,2,2,1,5,-2,-2,-1,-1,3,4,7,2,3,4,7,3,4
8466,1,15,19,7,11,3,2,2,1,3,2,3,2,0,0,-1,-1,2,2,13,13,2,2,13,13,1
8466,2,1,5,18,20,1,-2,3,1,2,0,3,2,-1,-2,0,-1,2,13,4,2,2,13,3,2,4
8466,3,14,16,8,12,3,5,-1,2,4,5,2,3,-1,0,-3,-1,11,2,13,5,13,2,13,7,4
8466,4,13,9,6,17,2,0,0,0,3,0,0,0,-1,0,0,0,2,13,7,2,2,13,6,2,4
8467,0,14,12,1,15,3,2,1,-1,3,3,1,1,0,-1,0,-2,13,13,2,2,13,13,2,2,3
8467,1,8,6,17,16,2,1,1,3,3,2,2,3,-1,-1,-1,0,11,13,4,2,13,13,5,2,4
8467,2,10,3,11,19,1,4,1,0,1,4,2,2,0,0,-1,-2,13,9,12,2,13,11,13,2,4
8467,3,2,18,20,7,2,1,0,2,3,3,1,3,-1,-2,-1,-1,5,7,3,2,5,7,3,3,1
8467,4,4,9,13,5,2,0,4,0,3,1,4,0,-1,-1,0,0,4,13,2,3,5,13,2,3,4
8468,0,7,11,14,20,1,2,4,4,2,3,5,4,-1,-1,-1,0,10,13,6,2,13,13,7,2,4
8468,1,13,17,12,6,3,-1,1,-1,5,0,5,0,-2,-1,-4,-1,2,3,7,4,3,2,7,4,4
8468,2,3,4,18,5,2,1,3,0,3,1,3,0,-1,0,0,0,13,3,2,2,13,3,2,2,3
8468,3,16,8,9,1,0,4,0,0,2,5,1,2,-2,-1,-1,-2,5,4,13,2,7,5,13,2,4
8468,4,19,2,10,15,-1,3,1,1,0,4,2,2,-1,-1,-1,-1,5,11,13,2,6,13,13,2,1
8469,0,2,15,6,3,1,-1,0,3,2,0,2,4,-1,-1,-2,-1,12,2,7,7,13,2,9,8,4
8469,1,11,17,14,20,2,2,1,-1,4,4,3,0,-2,-2,-2,-1,13,2,5,2,13,2,5,2,4
